price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
415000,4,2,2550,4500,2,0,0,3,2550,0,2009,0,32,37
545000,2,1,1240,2150,2,0,0,3,1240,0,2014,0,35,56
329950,3,2,2456,7566,2,0,0,3,2456,0,2012,1912,14,13
1325000,5,2,3200,20158,1,0,0,3,1600,1600,1965,1993,8,3
784000,3,3,3950,111078,1,0,0,3,2460,1490,1989,0,31,32
610750,4,2,2180,7297,2,0,0,3,2180,0,1984,0,33,42
578000,4,2,3140,9225,1,0,2,5,1770,1370,1966,0,32,35
1485000,4,3,4030,10800,2,0,0,3,4030,0,2006,0,19,21
501000,3,1,1970,7972,1,0,3,5,1370,600,1976,0,32,35
465250,5,2,1940,7642,1,0,0,3,1940,0,1957,2000,36,70
2250000,5,4,4860,9453,1,0,1,5,3100,1760,1905,0,35,53
1095000,0,0,3064,4764,3,0,2,3,3064,0,1990,2009,35,46
315000,2,1,970,5665,1,0,0,4,970,0,1908,0,35,57
900000,4,2,2460,44431,1,0,0,4,2460,0,1957,2001,3,6
789500,4,2,3010,6100,2,0,0,3,3010,0,2005,0,31,31
678500,3,2,2460,6600,1,0,2,4,1370,1090,1952,0,35,63
342500,3,2,2080,11375,1,0,0,3,2080,0,2002,0,12,12
860000,4,3,3960,7012,2,0,0,3,3960,0,2005,0,33,43
306000,4,2,2490,8124,2,0,0,3,2490,0,2001,0,1,45
580000,5,2,2060,6000,2,0,0,3,2060,0,1903,2005,35,48
405000,3,1,1330,15678,1,0,0,3,900,430,1984,0,33,42
510000,3,1,1600,19200,1,0,0,4,1600,0,1967,0,19,22
173000,2,1,820,10450,1,0,0,4,820,0,1965,0,32,33
210000,4,1,1200,7680,1,0,0,3,1200,0,1968,1997,1,45
445000,3,1,1050,5664,1,0,0,4,910,140,1947,1988,35,54
585000,3,2,1910,1501,2,0,0,3,1530,380,2007,0,35,74
381000,3,1,1800,6000,1,0,0,5,900,900,1950,0,36,67
890000,3,2,2060,8640,1,0,0,4,2060,0,1966,0,19,21
235000,3,1,1840,9697,1,0,0,4,1500,340,1985,0,18,18
480000,3,2,1250,1103,3,0,2,3,1250,0,2005,0,35,47
575000,2,1,1510,4032,1,0,0,3,1310,200,1935,1974,35,74
350000,4,2,2300,4600,1,0,0,4,1340,960,1904,0,35,64
259000,4,1,1490,7560,2,0,0,3,1490,0,1966,1963,10,73
599000,5,2,2820,4608,1,0,0,3,1450,1370,1967,2011,35,56
210000,4,1,1130,7840,1,0,0,4,1130,0,1970,0,14,13
1184000,4,2,3200,7500,1,0,1,5,1860,1340,1948,1985,35,54
545000,3,1,1510,5000,1,0,0,3,1510,0,1909,2004,35,48
299995,3,2,1970,7500,2,0,0,3,1970,0,1988,2000,1,45
440000,3,1,1210,5750,1,0,0,4,1210,0,1910,0,35,63
699000,4,2,3280,27441,2,0,0,3,3280,0,1996,0,31,32
795000,3,2,2420,17859,1,0,1,5,1500,920,1979,0,19,22
445000,5,1,2460,6846,1,0,0,5,1340,1120,1911,1984,35,51
397990,3,1,1180,11862,1,0,0,4,1180,0,1948,0,35,70
706000,3,2,1900,6400,1,0,0,5,1410,490,1942,0,35,48
363000,3,3,1651,1779,2,0,0,3,1341,310,2008,0,35,62
850000,4,2,2130,11843,2,0,0,4,2130,0,1972,0,23,25
620000,2,1,1430,3000,1,0,0,3,1300,130,1929,0,35,53
1228000,4,2,5730,44947,2,0,4,3,4280,1450,1991,0,33,42
333000,4,2,1910,9244,1,0,0,4,1910,0,1963,0,32,37
743000,3,1,2110,11250,1,0,0,4,2110,0,1961,2001,23,25
448000,2,1,1630,3780,1,0,0,4,890,740,1940,2001,35,50
485000,4,2,2470,35073,2,0,0,3,2470,0,1989,0,1,45
489950,4,2,2640,31941,1,0,0,4,2640,0,1986,0,1,45
498500,5,2,2990,7420,2,0,0,3,2990,0,1996,0,32,37
531000,3,2,2120,9736,2,0,0,3,2120,0,1988,2000,5,9
670000,3,2,2050,6420,1,0,3,3,1730,320,1956,2001,35,55
310000,5,3,1880,5000,1,0,0,3,1100,780,1997,0,35,49
835000,3,3,2790,12523,2,1,4,4,1600,1190,1977,0,10,73
1688000,4,2,3000,7500,2,0,0,3,3000,0,1937,1994,35,48
495000,4,2,2140,7245,2,0,0,3,2140,0,2003,0,35,62
495000,3,2,1769,9300,1,0,0,4,1769,0,1955,2009,26,68
440000,3,1,1710,6556,1,0,0,4,1200,510,1926,1993,35,62
280000,1,0,420,6720,1,0,0,3,420,0,1922,2008,35,51
1070000,4,2,3270,35445,2,0,0,3,3270,0,1989,0,3,5
1034500,4,2,2370,10858,2,0,0,3,2370,0,2003,0,3,3
248000,4,2,1770,5855,2,0,0,3,1770,0,2003,0,21,23
294000,4,2,2210,8465,1,0,0,3,1490,720,1990,2009,1,45
561000,3,2,1710,4140,2,0,0,3,1710,0,2004,2003,16,17
656500,4,2,2710,4750,1,0,0,4,1460,1250,1919,1985,35,54
660000,3,3,2340,2970,2,0,0,5,2160,180,1925,0,35,47
370000,2,1,1220,17172,1,0,0,4,1220,0,1947,1988,19,21
349950,3,1,1060,9525,1,0,0,3,1060,0,1966,1963,31,31
223000,2,1,910,9869,1,0,0,3,910,0,1957,2000,32,36
560000,4,1,1880,3880,1,0,0,4,1090,790,1944,0,35,50
594000,4,1,1870,5200,2,0,0,4,1200,670,1937,0,35,54
600000,3,2,1480,5400,2,0,0,4,1480,0,1914,1945,35,59
315000,3,2,1880,7000,2,0,0,3,1880,0,1993,0,18,19
430000,4,1,1890,6000,1,0,0,4,1110,780,1947,1988,35,60
440000,3,2,1560,7392,1,0,0,5,1030,530,1972,0,19,22
312500,2,1,1070,1200,2,0,0,3,1070,0,1999,0,35,47
1240000,5,4,4410,14380,2,0,0,3,4410,0,2006,0,31,31
300000,3,3,1470,1235,2,0,0,3,1180,290,2008,0,35,51
680000,3,2,2570,3600,2,0,0,3,2570,0,2007,0,16,17
336750,2,2,1170,1011,2,0,0,3,1170,0,2009,0,16,15
822500,5,3,2320,4960,2,0,0,5,1720,600,1926,0,35,47
589000,4,3,2440,9600,2,0,0,5,2440,0,1961,0,19,22
863000,4,2,4120,22370,2,0,0,3,4120,0,1997,0,33,42
210000,2,1,1440,5680,1,0,0,4,1440,0,1978,2000,10,73
206135,3,1,1340,11070,1,0,0,4,1340,0,1978,2000,18,18
1125000,6,3,3010,4360,2,0,0,3,2000,1010,2014,0,35,47
285000,3,1,1840,8601,1,0,0,3,920,920,1905,2014,35,57
230000,2,1,930,7550,1,0,0,3,930,0,1986,0,34,69
845000,4,2,4070,115434,2,0,0,3,4070,0,2002,0,27,27
350000,3,1,1820,9545,1,0,0,3,1230,590,1976,0,20,67
304000,3,1,1280,8184,1,0,0,4,1280,0,1947,1988,36,67
370000,2,1,900,4600,1,0,0,3,900,0,1951,1994,35,56
810000,3,1,1980,13503,1,0,2,4,1320,660,1952,0,3,7
440000,4,2,2010,7575,1,0,0,3,1220,790,1974,0,19,22
1030000,4,2,2750,4800,2,0,0,3,1960,790,1905,2005,35,47
775000,4,2,3140,10875,1,0,1,3,1940,1200,1939,1969,35,74
1335000,5,2,4200,5800,2,0,0,4,2910,1290,1906,1990,35,53
235000,3,1,1900,8540,1,0,0,3,950,950,1980,0,34,69
499950,3,1,1830,3000,1,0,0,3,1430,400,1926,2003,35,47
622500,5,2,3320,23760,2,0,0,4,2190,1130,1975,0,42,41
300000,4,2,2700,10814,1,0,0,4,1560,1140,1966,0,18,18
205000,3,1,1290,6566,1,0,0,5,1290,0,1976,0,14,13
435000,3,1,1500,8173,1,0,0,3,1500,0,1997,0,19,22
697000,4,2,3650,48351,1,0,0,4,3650,0,1978,2000,42,44
153000,3,1,1270,6405,1,0,0,3,1270,0,1944,0,35,71
454000,4,2,2630,39000,2,0,0,3,2630,0,1979,2014,18,26
345000,2,1,1800,26615,1,0,0,5,1240,560,1987,0,1,45
585000,3,1,1870,2807,1,0,0,4,1580,290,1927,0,35,50
380000,4,2,2540,6365,2,0,0,3,1870,670,2000,0,32,33
250600,4,2,1930,8660,1,0,0,3,1120,810,1981,2013,1,0
890000,4,2,2770,13500,2,0,0,3,2770,0,1974,0,23,25
370000,4,2,2220,5338,2,0,0,3,2220,0,2001,0,32,37
369500,3,1,1650,9957,1,0,0,4,1100,550,1961,2001,35,60
883000,4,2,3670,54450,2,0,0,3,3670,0,1999,0,33,42
950000,4,2,3770,35081,2,0,0,3,3770,0,1989,0,31,32
615000,3,1,2350,20820,1,0,0,4,1800,550,1978,2000,33,42
305000,3,1,1210,5240,1,0,0,4,610,600,1983,0,35,49
590000,4,2,2010,7972,2,0,0,4,2010,0,1989,0,16,17
485000,3,2,1580,6065,2,0,0,3,1580,0,1985,0,16,17
215000,2,1,710,7200,1,0,0,3,710,0,1943,2002,35,71
430000,3,2,1910,5040,1,0,0,3,1910,0,1971,0,33,42
324900,4,2,1880,7965,2,0,0,3,1880,0,2000,0,21,23
849900,2,2,2280,641203,2,0,0,3,2280,0,1990,2009,41,40
975000,5,2,3100,10014,1,0,2,4,1660,1440,1973,0,23,25
910000,5,2,2350,4000,2,0,0,3,2350,0,1993,0,35,53
459950,3,1,1850,6869,1,0,2,5,1100,750,1919,1934,6,68
325000,3,2,2070,8337,2,0,0,3,2070,0,1997,0,18,18
513000,4,2,2020,7070,1,0,0,5,1010,1010,1958,0,35,61
475000,3,2,1580,12177,1,0,0,3,1200,380,1981,2013,33,42
419000,4,2,2690,7947,2,0,0,3,2690,0,1993,0,32,36
760000,4,2,2420,10285,1,0,4,3,1700,720,1958,2004,6,65
1120000,5,1,2540,6660,2,0,3,4,2340,200,1954,1979,35,63
129000,2,1,1150,30184,1,0,0,3,1150,0,1950,2005,32,33
725000,5,2,3210,12000,1,0,0,4,1830,1380,1968,0,3,6
580000,3,2,2040,4627,2,0,0,3,2040,0,1992,0,31,31
385000,3,2,1920,4833,1,0,0,4,1060,860,1921,0,35,62
265000,4,1,1900,10588,1,0,0,5,1900,0,1958,0,1,1
1735000,3,2,4310,32093,1,0,4,5,2510,1800,1982,0,36,70
330000,3,2,1070,1155,2,0,0,3,720,350,2005,0,35,55
665000,4,2,2790,43091,2,0,0,4,2790,0,1989,0,42,44
799000,3,2,2860,4442,2,0,0,3,2860,0,2000,0,35,74
589000,3,2,2250,8800,1,0,0,4,1250,1000,1925,1968,35,55
1695000,2,2,3170,3000,2,0,2,5,1990,1180,1900,0,35,52
538000,3,1,1460,7200,1,0,0,3,1260,200,1906,2014,35,47
530100,3,1,1540,3399,1,0,0,3,1200,340,1926,2003,35,56
718500,3,2,2910,6600,2,0,0,4,1920,990,1900,1988,35,57
299000,3,1,1180,13927,1,0,0,5,1180,0,1962,0,32,37
556000,3,1,1640,7437,1,0,0,3,1090,550,1948,1994,35,61
171000,4,2,1520,19672,1,0,0,3,1020,500,1920,1979,40,72
540000,5,3,3610,9775,2,0,0,3,3610,0,2003,0,21,23
250000,3,2,1400,3814,2,0,0,3,1400,0,2012,1912,9,26
795000,4,3,3200,3250,2,0,0,3,2670,530,2007,0,16,17
575000,3,3,1384,1287,2,0,0,3,1144,240,2006,0,35,46
379500,3,2,1410,1287,2,0,0,3,1290,120,2005,0,16,15
385000,4,2,2050,5276,2,0,0,3,2050,0,2006,0,32,37
415500,4,2,1750,4779,2,0,0,3,1750,0,2009,0,17,16
397500,3,2,1510,6710,1,0,0,3,1070,440,1972,2002,19,22
530000,3,2,1930,7214,2,0,0,3,1930,0,2005,0,35,60
883000,4,2,2960,41656,2,0,0,3,2960,0,1985,0,42,41
850000,5,2,2920,11880,1,0,0,5,1660,1260,1968,0,16,15
496752,2,1,1980,5000,1,0,0,4,1090,890,1923,0,35,64
330000,3,1,1430,8865,1,0,0,3,1430,0,1950,2005,35,60
735000,4,2,2450,4187,2,0,2,3,2450,0,2010,0,16,17
525000,4,2,2360,4924,2,0,0,3,2360,0,2008,0,17,16
269950,3,2,1890,4838,2,0,0,3,1730,160,2002,0,40,69
650000,3,1,2140,9484,1,0,0,3,1290,850,1953,0,3,3
520500,3,2,1900,8100,1,0,0,4,950,950,1940,2001,35,54
652500,4,2,2700,9122,2,0,0,3,2700,0,1990,2009,16,17
506000,5,3,2430,8000,1,0,0,4,1370,1060,1957,2001,3,7
416000,3,1,1110,12150,1,0,0,4,1110,0,1957,2001,3,7
500000,4,2,2280,15347,1,0,0,5,2280,0,1960,0,25,37
460000,3,1,1550,4708,1,0,0,4,860,690,1949,1985,35,54
371025,3,2,1530,8925,1,0,0,3,1530,0,1977,2004,5,9
576000,4,2,2440,28405,2,0,0,3,2440,0,2002,0,17,16
353500,4,2,1760,9602,2,0,0,3,1760,0,1987,2000,32,36
1735000,4,2,3040,5000,2,0,3,4,2080,960,1926,1993,35,48
183000,3,1,1070,8100,1,0,0,4,1070,0,1957,2001,1,1
763101,3,1,1990,5560,1,0,0,4,1100,890,1939,1989,35,48
460000,2,1,1090,4000,1,0,0,3,970,120,1951,1994,35,55
825000,4,1,1890,6938,1,0,0,3,1890,0,1919,2001,35,55
265000,3,1,1000,9150,1,0,0,3,1000,0,1969,2010,32,37
295000,3,1,1770,8235,1,0,0,3,1030,740,1960,2012,6,66
418000,4,3,2360,6250,1,0,2,3,1460,900,1960,2012,35,57
554000,3,3,3380,108900,2,0,0,3,2700,680,1999,0,32,36
534500,3,2,1700,3150,2,0,0,3,1700,0,2005,0,16,17
690000,2,1,1600,4000,1,0,0,5,850,750,1918,0,35,53
530000,4,2,2050,6360,2,0,0,3,2050,0,1988,2000,16,17
357186,2,1,1210,1040,2,0,0,3,1210,0,2014,0,16,17
300000,5,3,1940,6355,1,0,0,3,1200,740,2007,0,35,69
304000,4,2,1810,8750,1,0,0,2,1110,700,1967,0,32,36
385000,4,1,1690,4080,1,0,0,4,870,820,1984,0,35,64
415000,4,2,1800,2970,1,0,0,4,1000,800,1923,0,35,54
963000,4,3,3280,6603,2,0,0,3,3280,0,2007,0,3,5
792500,4,2,4290,175421,2,0,0,3,4290,0,2004,2003,30,30
309212,3,1,1150,9600,1,0,0,3,1150,0,1979,2014,27,27
235000,2,1,880,1805,2,0,0,3,880,0,1999,0,35,62
667000,3,1,1720,8100,2,0,0,3,1720,0,1907,1983,35,50
470000,3,1,1510,8000,1,0,0,4,1510,0,1956,0,3,6
375000,4,2,1240,3000,1,0,0,3,1040,200,1908,1988,35,59
410000,4,2,1580,9581,1,0,0,3,1580,0,1953,0,19,21
566000,4,2,2170,7737,2,0,0,3,2170,0,1987,2000,33,42
680000,4,2,2500,4950,2,0,0,3,2500,0,2010,0,31,32
332000,1,1,960,2640,1,0,0,3,760,200,1908,1988,35,53
902000,4,2,3030,8507,2,0,0,3,3030,0,2003,0,19,21
500000,3,1,1540,10800,1,0,0,5,770,770,1947,0,23,25
445000,3,1,1890,32340,1,0,3,3,1890,0,1976,0,41,40
825000,4,2,2810,9800,1,0,0,4,1710,1100,1973,0,3,5
1095000,4,4,3530,8400,2,0,0,5,2630,900,1958,0,35,74
277000,3,1,1100,8536,1,0,0,4,1100,0,1957,2001,35,57
545000,3,2,1940,9775,1,0,2,3,1440,500,1975,0,19,22
435000,3,2,2300,9521,2,0,0,3,2300,0,2003,0,11,11
638000,3,2,2110,3600,2,0,0,3,2110,0,2005,0,31,31
418000,4,1,1220,10580,1,0,0,3,1220,0,1965,1993,3,7
499000,3,1,1750,12325,1,0,0,4,1470,280,1968,0,31,31
150000,3,1,1230,8056,1,0,0,4,1230,0,1949,1985,6,69
759950,3,2,3100,23790,2,0,0,3,3100,0,2002,0,33,43
427000,3,2,1830,65340,1,0,0,3,1520,310,1991,0,27,27
632500,5,2,2640,7096,2,0,0,3,2640,0,2003,0,31,32
660000,6,1,1840,2774,1,0,0,3,1060,780,1900,2005,35,59
862000,4,2,3190,14565,2,0,0,3,3190,0,1990,2009,42,44
524000,2,1,1120,2000,1,0,0,3,1120,0,1910,2006,35,52
470000,3,1,1760,6723,1,0,0,3,1160,600,1958,2004,35,57
385000,3,2,1590,9912,2,0,0,3,1590,0,2000,0,41,40
575000,4,2,2120,9603,2,0,0,3,2120,0,1985,0,16,15
220000,4,2,2240,9826,1,0,0,4,1370,870,1988,0,14,13
460000,2,1,890,2100,1,0,0,4,760,130,1919,1985,35,50
1712500,3,3,2940,5432,3,0,3,4,2440,500,1978,2000,35,52
175000,3,1,1220,7300,1,0,0,3,1220,0,1973,2013,1,0
465000,3,2,2670,7500,1,0,0,4,1640,1030,1966,0,6,68
552000,3,1,1120,2300,1,0,0,4,820,300,1912,1989,35,56
565000,4,2,3130,139392,2,0,0,4,3130,0,1981,0,18,18
518000,4,2,1740,7500,1,0,0,4,1220,520,1976,1992,31,31
899950,4,3,3290,5414,2,0,1,3,2360,930,2006,0,19,22
373000,3,1,1770,5720,1,0,0,4,1140,630,1926,1993,35,61
385000,4,2,2960,5054,2,0,0,3,2960,0,2006,0,21,23
245000,2,1,1200,4880,1,0,0,3,980,220,1943,2002,35,49
375000,4,2,2400,6000,2,0,0,3,2400,0,1913,1945,5,9
699850,4,3,2690,6164,2,0,0,3,2690,0,2002,0,33,43
450000,6,2,3550,11780,1,0,0,4,2960,590,1948,0,35,60
455000,2,1,1310,12196,1,0,0,3,1310,0,1970,2014,31,31
650000,4,2,2610,4160,3,0,0,5,1910,700,1910,0,35,47
378000,5,2,2760,8015,1,0,0,4,1600,1160,1960,2001,35,60
220000,3,2,1410,7998,1,0,0,4,1410,0,1940,2001,40,71
285500,4,1,1960,7950,1,0,0,4,1960,0,1967,0,14,13
340000,3,2,1212,1174,3,0,0,3,1212,0,2004,2003,35,60
921000,4,1,2220,9496,1,0,0,4,1490,730,1954,1979,3,3
375000,4,2,2040,109336,1,0,0,4,2040,0,1973,0,21,23
999000,4,2,2800,19168,2,0,0,3,2800,0,1992,0,33,43
335000,3,1,2040,6000,1,0,0,3,1340,700,1957,2000,35,57
1920000,4,2,3070,34412,1,0,3,4,2070,1000,1950,1983,22,24
385000,2,1,830,26329,1,1,3,4,830,0,1928,0,41,40
850000,4,3,4140,7089,2,0,0,3,3160,980,2003,0,19,22
429000,5,2,2340,4500,2,0,0,3,2340,0,2009,0,32,37
523950,3,2,1420,1282,3,0,0,3,1420,0,2006,0,35,47
798800,3,2,2670,3738,1,0,0,3,1720,950,2013,1923,32,34
284000,3,2,1880,6008,2,0,0,3,1880,0,2009,0,18,26
852880,4,3,3450,6184,2,0,0,3,3450,0,2014,0,33,42
320000,3,2,1200,1400,3,0,0,3,1200,0,2005,0,35,62
749995,4,3,3430,9870,2,0,0,3,3430,0,2014,0,5,9
468500,3,2,1350,1186,2,0,0,3,1120,230,2007,0,35,56
492500,5,2,2570,9962,2,0,0,3,2570,0,2006,0,11,11
685000,4,3,2840,4637,3,0,0,3,2840,0,2008,0,35,60
542525,4,2,2650,5600,2,0,0,3,2650,0,2014,0,32,37
435000,3,2,1980,2674,3,0,0,3,1980,0,2007,0,35,63
242000,3,1,1280,7524,1,0,0,4,1280,0,1988,0,18,19
325000,4,2,2610,7091,2,0,0,3,2610,0,1987,2000,14,13
837700,5,2,3010,12611,2,0,0,3,3010,0,1994,0,31,31
210000,1,1,930,7129,1,0,0,3,930,0,1948,1994,35,62
187500,3,1,1180,7000,1,0,0,4,1180,0,1977,0,14,13
560000,5,1,1710,9100,1,0,0,4,1320,390,1926,1993,35,61
272000,3,2,1380,7476,1,0,0,3,1380,0,1989,0,1,0
235000,3,1,1190,7280,1,0,0,4,1190,0,1968,0,1,45
259000,3,2,1870,5909,1,0,0,3,1270,600,1986,0,18,18
866059,5,3,3130,4797,2,0,0,3,2570,560,2014,0,3,5
473000,2,1,900,5100,1,0,0,4,900,0,1909,1989,35,56
405000,3,1,1880,7400,1,0,0,3,1480,400,1968,1997,20,67
870000,4,4,3010,4887,2,0,3,4,1940,1070,1951,1996,35,54
475000,3,2,2280,5750,1,0,1,4,1150,1130,1985,0,35,55
499500,3,2,2970,21907,2,0,0,3,2970,0,1998,2006,32,37
386000,2,2,1620,3196,2,0,0,3,1620,0,2008,0,38,38
458000,4,1,1550,3000,1,0,0,3,1350,200,1918,0,35,48
550000,3,1,2240,78225,2,0,0,5,2240,0,1976,0,41,40
605500,3,2,2830,6536,2,0,0,3,2830,0,1989,0,42,41
421000,3,2,2890,21780,2,0,0,3,2890,0,2000,0,34,72
536000,4,2,1990,5948,2,0,0,3,1990,0,1991,0,16,17
247200,3,1,1370,8719,1,0,0,3,1370,0,1982,0,9,26
250000,2,1,1088,1360,2,0,0,3,1088,0,1983,2009,19,22
204950,4,1,1740,9344,1,0,0,3,1180,560,1978,0,14,13
430000,3,2,1730,9000,1,0,0,3,1370,360,1978,0,16,15
250000,4,2,1800,8100,2,0,0,3,1800,0,1998,2006,21,23
260000,3,1,1440,12888,1,0,2,3,1090,350,1958,2004,40,69
547000,4,1,1720,2800,1,0,0,4,1200,520,1926,1993,35,54
379900,5,3,2800,7350,2,0,0,3,2800,0,1995,0,35,49
738500,3,2,2300,6009,1,0,0,3,2300,0,2005,0,31,32
545000,4,2,2030,11585,1,0,0,4,1590,440,1967,0,31,31
342000,2,1,740,6180,1,0,0,3,740,0,1948,1994,35,57
4668000,5,6,9640,13068,1,1,4,3,4820,4820,1983,2009,23,25
170000,4,1,1920,13787,1,0,0,4,1220,700,1966,0,34,72
616000,4,2,2490,12929,2,0,0,3,2490,0,1983,2009,33,42
640000,3,2,1380,4800,1,0,0,3,1380,0,1948,1994,35,58
332000,3,2,1530,9406,1,0,0,3,1270,260,1993,0,32,37
1010000,3,3,2420,1923,2,0,2,3,1840,580,2006,0,35,52
380000,4,2,2150,37647,2,0,0,3,2150,0,1991,0,18,26
415000,4,2,1610,9600,1,0,0,5,1610,0,1967,0,25,34
1008000,4,3,2650,3060,2,0,0,3,2060,590,2001,0,35,47
669000,4,2,2700,35362,2,0,0,5,2700,0,1976,0,42,44
260000,3,1,1270,20700,1,0,0,2,1150,120,1948,0,20,67
854000,4,2,3150,38865,1,0,0,3,2480,670,1986,0,31,31
605000,3,2,2010,10760,2,0,0,3,2010,0,1985,0,31,31
320000,3,1,860,5060,1,0,0,3,860,0,1927,2011,35,62
229950,3,2,1410,7466,1,0,0,3,1410,0,1983,2009,32,36
255000,3,1,1700,7532,1,0,0,3,1700,0,1987,2000,18,18
1170000,4,2,2570,6251,2,0,0,3,2570,0,2000,0,3,3
479000,2,2,1230,932,2,0,0,3,1020,210,2004,2003,35,53
1200000,4,3,4170,9748,2,0,0,3,4170,0,2004,2003,25,37
472000,3,2,1180,1262,3,0,0,3,1180,0,2010,0,35,58
198000,3,1,1430,7347,1,0,0,3,820,610,1980,0,14,13
440000,4,2,1450,8400,1,0,0,4,1450,0,1962,0,19,22
506000,3,1,2180,7700,1,0,0,3,1480,700,1961,2004,36,70
382500,4,2,2210,7079,2,0,0,3,2210,0,1993,0,18,19
269500,2,1,1480,7276,1,0,0,4,940,540,1978,2000,32,34
560000,3,2,2340,3477,1,0,1,5,1170,1170,1971,0,35,57
840000,4,3,3860,18334,2,0,0,3,3120,740,1996,0,42,44
479500,3,2,2300,4637,2,0,0,3,2300,0,2008,0,38,38
402000,3,1,1450,7375,1,0,0,3,1010,440,1968,1997,19,22
549000,2,2,1380,953,3,0,0,3,1380,0,2006,0,35,47
449950,4,2,2470,3811,2,0,0,3,2470,0,1999,0,38,38
493000,4,1,2030,18295,1,0,0,4,2030,0,1975,0,19,22
142500,4,0,1440,13300,1,0,0,3,1440,0,1948,1994,6,68
250000,3,1,1160,6134,1,0,0,3,1160,0,1998,2006,1,1
729000,3,1,1580,3840,2,0,0,3,1580,0,1908,1988,35,46
465000,2,2,1430,1425,2,0,0,3,995,435,2006,0,35,53
465000,2,2,1494,19271,2,1,4,3,1494,0,1943,1997,41,40
280000,4,2,1930,7207,1,0,0,4,1360,570,1988,0,18,18
675000,6,1,2740,6360,1,0,3,3,1370,1370,1953,0,35,65
667500,3,2,1880,3800,1,0,0,5,1030,850,1927,0,35,54
809000,3,2,2590,7720,2,0,0,3,2590,0,1988,2000,3,6
400000,3,2,2140,11266,2,0,0,3,2140,0,1986,0,11,11
310000,4,2,1870,6000,1,0,0,3,1870,0,1956,2001,35,60
435000,2,1,1230,3800,1,0,0,3,1230,0,1928,1954,35,54
465950,4,2,2340,6896,2,0,0,3,2340,0,2001,0,32,37
1538000,3,2,2880,7599,1,0,2,3,1710,1170,1958,2002,19,21
253000,3,1,880,6600,1,0,0,5,880,0,1945,0,35,71
330000,3,2,3040,7232,2,0,0,3,3040,0,2003,0,1,45
554000,4,1,1120,7104,1,0,0,3,1120,0,1946,0,35,70
350000,3,2,1380,3600,3,0,0,3,1380,0,2013,1923,35,59
294999,4,2,1660,9760,2,0,0,3,1660,0,1994,0,18,18
1185001,3,2,2500,5568,2,0,0,5,2500,0,1905,0,35,53
752000,4,2,2940,10382,2,0,0,4,2940,0,1991,0,25,37
451000,4,2,1670,3315,2,0,0,3,1670,0,2005,0,16,17
725000,4,2,2630,7505,2,0,0,3,2630,0,1994,0,31,31
345000,4,2,2250,7412,1,0,0,4,1480,770,1975,0,32,36
206000,3,1,1320,7000,1,0,0,4,1320,0,1967,0,1,1
2027000,4,3,4100,22798,1,0,3,5,2540,1560,1934,1979,23,25
2475000,3,3,4340,4947,2,0,3,3,3060,1280,1993,0,35,50
1728000,4,3,3700,20570,1,0,0,4,1850,1850,1976,1992,3,3
580000,5,2,2700,10875,1,0,0,4,1540,1160,1962,0,3,6
430000,3,1,980,7200,1,0,0,4,980,0,1950,1983,35,55
720000,4,2,2650,11520,2,0,0,3,2110,540,1988,2000,19,21
824000,7,4,3670,4000,2,0,1,3,2800,870,1964,2000,35,74
936000,3,1,2960,12420,1,0,2,4,1480,1480,1952,0,35,55
535000,4,2,3070,7201,2,0,0,3,3070,0,2006,0,32,37
286800,3,2,1413,3600,2,0,0,3,1413,0,2011,0,18,19
350000,2,2,1260,1347,3,0,0,3,1260,0,2005,0,35,47
345000,3,2,1680,2229,2,0,0,3,1680,0,2007,0,36,67
435000,3,2,1230,1238,2,0,0,3,1080,150,2009,0,35,74
1555000,3,3,4360,6240,2,0,3,3,2960,1400,2008,0,35,47
1325000,4,4,4420,16526,2,0,0,3,4420,0,2013,1923,33,43
461000,3,3,2770,6278,2,0,0,3,1980,790,2006,0,32,34
770000,3,2,2910,10204,2,0,0,3,2910,0,1990,2009,31,31
1384000,4,3,4290,12103,1,0,3,3,2690,1600,1997,0,3,5
330000,3,2,1600,26977,2,0,0,3,1600,0,2005,0,11,11
322500,4,2,1820,6753,2,0,0,3,1820,0,1994,0,21,23
1600000,6,5,6050,230652,2,0,3,3,6050,0,2001,0,13,14
475000,3,1,1700,8432,1,0,0,3,1230,470,1977,2004,35,60
250275,2,1,790,11234,1,0,0,4,790,0,1942,1982,26,68
274500,3,2,1720,9000,1,0,0,4,1320,400,1969,0,14,13
284950,3,1,990,10723,1,0,0,5,990,0,1960,0,32,37
264950,4,1,1770,9011,1,0,0,5,1050,720,1983,0,9,26
242000,3,2,1260,8092,1,0,0,3,1260,0,1986,0,21,23
913000,4,2,3640,10576,2,0,0,3,3640,0,1999,0,33,43
555000,3,1,2040,6000,1,0,0,5,1120,920,1958,0,35,55
711000,4,1,1980,10800,1,0,0,5,990,990,1948,1985,23,25
403500,5,2,3600,17300,1,0,0,4,2410,1190,1968,0,26,68
975000,4,2,4270,43386,1,0,0,3,2680,1590,1991,0,31,32
253779,4,2,2030,9600,1,0,0,3,1430,600,1947,2012,34,72
384400,3,3,1689,1388,3,0,0,3,1689,0,2008,0,35,60
646000,5,2,2870,4461,1,0,0,3,1650,1220,1976,0,35,50
415000,3,1,1270,4800,1,0,0,3,1270,0,1952,2014,35,61
